RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,8/31/2020
98392,18807,95703,Zip,CA,CA,Applegate,Sacramento--Roseville--Arden-Arcade,Placer County,453550
96916,18905,92561,Zip,CA,CA,Mountain Center,Riverside-San Bernardino-Ontario,Riverside County,429967
97255,18905,93424,Zip,CA,CA,Avila Beach,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,1088823
97300,18949,93513,Zip,CA,CA,Big Pine,,Inyo County,280130
98546,18959,96008,Zip,CA,CA,Bella Vista,Redding,Shasta County,355888
97894,19016,94956,Zip,CA,CA,Point Reyes Station,San Francisco-Oakland-Hayward,Marin County,1249753
98652,19038,96134,Zip,CA,CA,Tulelake,,Modoc County,95785
97120,19051,93067,Zip,CA,CA,Summerland,Santa Maria-Santa Barbara,Santa Barbara County,1579658
98585,19095,96056,Zip,CA,CA,McArthur,Susanville,Lassen County,206003
97394,19095,93651,Zip,CA,CA,Prather,Fresno,Fresno County,406326
98165,19112,95389,Zip,CA,CA,El Portal,,Mariposa County,757942
98503,19149,95951,Zip,CA,CA,Hamilton City,,Glenn County,206972
97363,19172,93616,Zip,CA,CA,Del Rey,Fresno,Fresno County,227858
96639,19178,92091,Zip,CA,CA,Rancho Santa Fe,San Diego-Carlsbad,San Diego County,2382623
98205,19243,95444,Zip,CA,CA,Graton,Santa Rosa,Sonoma County,624387
98494,19271,95942,Zip,CA,CA,Forest Ranch,Chico,Butte County,341990
97914,19283,95002,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1081247
98295,19283,95589,Zip,CA,CA,Whitethorn,Eureka-Arcata-Fortuna,Humboldt County,321715
98581,19359,96051,Zip,CA,CA,Lakehead,Redding,Shasta County,253579
98221,19374,95462,Zip,CA,CA,Monte Rio,Santa Rosa,Sonoma County,483100
98586,19482,96057,Zip,CA,CA,McCloud,,Siskiyou County,215493
97511,19502,94020,Zip,CA,CA,La Honda,San Francisco-Oakland-Hayward,San Mateo County,880366
96986,19546,92676,Zip,CA,CA,Silverado,Los Angeles-Long Beach-Anaheim,Orange County,763047
97944,19556,95039,Zip,CA,CA,Moss Landing,Salinas,Monterey County,642794
98185,19590,95421,Zip,CA,CA,Cazadero,Santa Rosa,Sonoma County,529536
96636,19609,92086,Zip,CA,CA,Warner Springs,San Diego-Carlsbad,San Diego County,339934
98656,19609,96140,Zip,CA,CA,Carnelian Bay,Sacramento--Roseville--Arden-Arcade,Placer County,713813
98527,19621,95977,Zip,CA,CA,Smartsville,Truckee-Grass Valley,Nevada County,361824
96541,19675,91905,Zip,CA,CA,Boulevard,San Diego-Carlsbad,San Diego County,283762
97182,19702,93249,Zip,CA,CA,Lost Hills,Bakersfield,Kern County,201366
97476,19818,93920,Zip,CA,CA,Big Sur,Salinas,Monterey County,1372654
96226,19837,90742,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,2090832
98380,19859,95689,Zip,CA,CA,Volcano,,Amador County,324878
98513,19916,95962,Zip,CA,CA,Oregon House,Yuba City,Yuba County,360081
98563,19997,96028,Zip,CA,CA,Fall River Mills,Redding,Shasta County,217881
98274,20107,95551,Zip,CA,CA,Loleta,Eureka-Arcata-Fortuna,Humboldt County,347897
97268,20127,93440,Zip,CA,CA,Los Alamos,Santa Maria-Santa Barbara,Santa Barbara County,588792
98227,20170,95468,Zip,CA,CA,Point Arena,Ukiah,Mendocino County,1068473
98209,20216,95449,Zip,CA,CA,Hopland,Ukiah,Mendocino County,462574
97150,20343,93206,Zip,CA,CA,Buttonwillow,Bakersfield,Kern County,164970
97904,20343,94973,Zip,CA,CA,Woodacre,San Francisco-Oakland-Hayward,Marin County,873300
98127,20343,95346,Zip,CA,CA,Mi Wuk Village,Sonora,Tuolumne County,244860
96862,20439,92401,Zip,CA,CA,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino County,262560
97192,20490,93261,Zip,CA,CA,Richgrove,Visalia-Porterville,Tulare County,174432
97261,20541,93432,Zip,CA,CA,Creston,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,796308
96804,20640,92321,Zip,CA,CA,Lake Arrowhead,Riverside-San Bernardino-Ontario,San Bernardino County,275226
96624,20681,92070,Zip,CA,CA,Santa Ysabel,San Diego-Carlsbad,San Diego County,481237
97305,20681,93518,Zip,CA,CA,Caliente,Bakersfield,Kern County,215159
97877,20768,94937,Zip,CA,CA,Inverness,San Francisco-Oakland-Hayward,Marin County,1271584
98637,20768,96118,Zip,CA,CA,Loyalton,,Sierra County,183163
96860,20768,92398,Zip,CA,CA,Yermo,Riverside-San Bernardino-Ontario,San Bernardino County,102633
98582,20872,96052,Zip,CA,CA,Lewiston,,Trinity County,296001
98355,21012,95664,Zip,CA,CA,Pilot Hill,Sacramento--Roseville--Arden-Arcade,El Dorado County,512635
97108,21046,93040,Zip,CA,CA,Fillmore,Oxnard-Thousand Oaks-Ventura,Ventura County,441069
98179,21046,95415,Zip,CA,CA,Boonville,Ukiah,Mendocino County,487272
98339,21057,95645,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,329603
98474,21387,95919,Zip,CA,CA,Brownsville,Yuba City,Yuba County,286880
97185,21398,93252,Zip,CA,CA,Maricopa,Oxnard-Thousand Oaks-Ventura,Ventura County,99728
97177,21398,93243,Zip,CA,CA,Lebec,Bakersfield,Kern County,279224
98575,21410,96044,Zip,CA,CA,Hornbrook,,Siskiyou County,162478
98406,21423,95736,Zip,CA,CA,Colfax,Sacramento--Roseville--Arden-Arcade,Placer County,640910
98151,21447,95374,Zip,CA,CA,Stevinson,Merced,Merced County,455306
97351,21453,93604,Zip,CA,CA,Bass Lake,Madera,Madera County,606435
98270,21473,95547,Zip,CA,CA,Hydesville,Eureka-Arcata-Fortuna,Humboldt County,446580
97269,21540,93441,Zip,CA,CA,Los Olivos,Santa Maria-Santa Barbara,Santa Barbara County,931381
97534,21546,94060,Zip,CA,CA,Pescadero,San Francisco-Oakland-Hayward,San Mateo County,1037673
98308,21662,95612,Zip,CA,CA,Clarksburg,Sacramento--Roseville--Arden-Arcade,Yolo County,874349
97481,21734,93925,Zip,CA,CA,Chualar,Salinas,Monterey County,481030
96774,21743,92273,Zip,CA,CA,El Centro,El Centro,Imperial County,146281
98097,21802,95313,Zip,CA,CA,Crows Landing,Modesto,Stanislaus County,622432
98658,21820,96142,Zip,CA,CA,Tahoma,Sacramento--Roseville--Arden-Arcade,El Dorado County,634265
98572,21885,96039,Zip,CA,CA,Happy Camp,,Siskiyou County,141206
98626,21935,96107,Zip,CA,CA,Coleville,,Mono County,242559
97324,21935,93544,Zip,CA,CA,Llano,Los Angeles-Long Beach-Anaheim,Los Angeles County,286960
98559,21965,96023,Zip,CA,CA,Dorris,,Siskiyou County,92801
98225,22038,95466,Zip,CA,CA,Philo,Ukiah,Mendocino County,525859
98372,22263,95681,Zip,CA,CA,Sheridan,Sacramento--Roseville--Arden-Arcade,Placer County,443216
98330,22314,95635,Zip,CA,CA,Greenwood,Sacramento--Roseville--Arden-Arcade,El Dorado County,394292
97791,22323,94586,Zip,CA,CA,Sunol,San Francisco-Oakland-Hayward,Alameda County,1157700
96570,22373,91963,Zip,CA,CA,Potrero,San Diego-Carlsbad,San Diego County,369944
96820,22373,92339,Zip,CA,CA,Forest Falls,Riverside-San Bernardino-Ontario,San Bernardino County,248238
98506,22389,95955,Zip,CA,CA,Maxwell,,Colusa County,174089
98215,22425,95456,Zip,CA,CA,Mendocino,Ukiah,Mendocino County,569437
98657,22454,96141,Zip,CA,CA,Homewood,Sacramento--Roseville--Arden-Arcade,Placer County,847935
98235,22454,95481,Zip,CA,CA,Ukiah,Ukiah,Mendocino County,383988
98271,22483,95548,Zip,CA,CA,Klamath,Crescent City,Del Norte County,131707
97353,22483,93606,Zip,CA,CA,Fresno,Fresno,Fresno County,213929
98177,22529,95410,Zip,CA,CA,Albion,Ukiah,Mendocino County,634814
97396,22605,93653,Zip,CA,CA,Raymond,Madera,Madera County,330157
98324,22615,95629,Zip,CA,CA,Volcano,,Amador County,372681
97736,22615,94528,Zip,CA,CA,Diablo,San Francisco-Oakland-Hayward,Contra Costa County,2392763
98590,22766,96062,Zip,CA,CA,Millville,Redding,Shasta County,404315
98469,22796,95914,Zip,CA,CA,Bangor,Chico,Butte County,310122
98613,22796,96091,Zip,CA,CA,Trinity Center,,Trinity County,278613
97876,22796,94933,Zip,CA,CA,Lagunitas,San Francisco-Oakland-Hayward,Marin County,821173
97962,22858,95064,Zip,CA,CA,Santa Cruz,Santa Cruz-Watsonville,Santa Cruz County,871037
98596,22858,96069,Zip,CA,CA,Oak Run,Redding,Shasta County,319750
98331,22946,95636,Zip,CA,CA,Somerset,Sacramento--Roseville--Arden-Arcade,El Dorado County,266743
96814,22968,92333,Zip,CA,CA,Fawnskin,Riverside-San Bernardino-Ontario,San Bernardino County,329691
98107,22998,95323,Zip,CA,CA,Hickman,Modesto,Stanislaus County,493678
98197,22998,95433,Zip,CA,CA,Sonoma,Santa Rosa,Sonoma County,647833
98276,23011,95553,Zip,CA,CA,Myers Flat,Eureka-Arcata-Fortuna,Humboldt County,375750
98258,23037,95528,Zip,CA,CA,Carlotta,Eureka-Arcata-Fortuna,Humboldt County,350215
97288,23037,93461,Zip,CA,CA,Shandon,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,341897
98609,23065,96087,Zip,CA,CA,Redding,Redding,Shasta County,286580
98057,23128,95227,Zip,CA,CA,Lockeford,Stockton-Lodi,San Joaquin County,733103
98560,23128,96024,Zip,CA,CA,Douglas City,,Trinity County,324048
98391,23188,95701,Zip,CA,CA,Alta,Sacramento--Roseville--Arden-Arcade,Placer County,331076
97928,23204,95017,Zip,CA,CA,Davenport,Santa Cruz-Watsonville,Santa Cruz County,772067
98628,23382,96109,Zip,CA,CA,Doyle,Susanville,Lassen County,136423
98091,23382,95306,Zip,CA,CA,Catheys Valley,,Mariposa County,364589
96782,23419,92282,Zip,CA,CA,White Water,Riverside-San Bernardino-Ontario,Riverside County,245302
97403,23447,93664,Zip,CA,CA,Shaver Lake,Fresno,Fresno County,442790
97196,23454,93266,Zip,CA,CA,Stratford,Hanford-Corcoran,Kings County,172546
96776,23454,92275,Zip,CA,CA,Thermal,El Centro,Imperial County,170703
97722,23475,94514,Zip,CA,CA,Byron,San Francisco-Oakland-Hayward,Contra Costa County,706361
98055,23485,95225,Zip,CA,CA,Valley Springs,,Calaveras County,355967
98201,23596,95439,Zip,CA,CA,Fulton,Santa Rosa,Sonoma County,829609
98577,23596,96047,Zip,CA,CA,Igo,Redding,Shasta County,259459
97901,23635,94970,Zip,CA,CA,Stinson Beach,San Francisco-Oakland-Hayward,Marin County,3098422
98632,23707,96113,Zip,CA,CA,Doyle,Susanville,Lassen County,78596
399675,23737,91008,Zip,CA,CA,Bradbury,Los Angeles-Long Beach-Anaheim,Los Angeles County,1337190
98163,23866,95387,Zip,CA,CA,Patterson,Modesto,Stanislaus County,536236
96833,23876,92358,Zip,CA,CA,Lytle Creek,Riverside-San Bernardino-Ontario,San Bernardino County,309985
97313,23876,93529,Zip,CA,CA,June Lake,,Mono County,500857
97173,23920,93239,Zip,CA,CA,Kettleman City,Hanford-Corcoran,Kings County,157168
98147,23954,95369,Zip,CA,CA,Snelling,Merced,Merced County,281120
96772,23965,92268,Zip,CA,CA,Yucca Valley,Riverside-San Bernardino-Ontario,San Bernardino County,286168
96839,23974,92368,Zip,CA,CA,Helendale,Riverside-San Bernardino-Ontario,San Bernardino County,155379
98571,23992,96038,Zip,CA,CA,Grenada,,Siskiyou County,178970
98267,24018,95543,Zip,CA,CA,Gasquet,Crescent City,Del Norte County,341637
98343,24035,95651,Zip,CA,CA,Lotus,Sacramento--Roseville--Arden-Arcade,El Dorado County,463994
98126,24035,95345,Zip,CA,CA,Midpines,,Mariposa County,271426
98377,24035,95686,Zip,CA,CA,Thornton,Stockton-Lodi,San Joaquin County,419668
97755,24056,94548,Zip,CA,CA,Oakley,San Francisco-Oakland-Hayward,Contra Costa County,762439
98623,24090,96104,Zip,CA,CA,Cedarville,,Modoc County,145773
96615,24090,92059,Zip,CA,CA,Pala,San Diego-Carlsbad,San Diego County,696361
97919,24363,95007,Zip,CA,CA,Boulder Creek,Santa Cruz-Watsonville,Santa Cruz County,670645
98487,24402,95935,Zip,CA,CA,Dobbins,Yuba City,Yuba County,306871
97304,24402,93517,Zip,CA,CA,Bridgeport,,Mono County,320545
97310,24441,93526,Zip,CA,CA,Independence,,Inyo County,208843
98489,24455,95937,Zip,CA,CA,Arbuckle,,Colusa County,367084
98311,24495,95615,Zip,CA,CA,Courtland,Sacramento--Roseville--Arden-Arcade,Sacramento County,443495
98662,24523,96148,Zip,CA,CA,Tahoe Vista,Sacramento--Roseville--Arden-Arcade,Placer County,683664
98404,24541,95728,Zip,CA,CA,Soda Springs,Sacramento--Roseville--Arden-Arcade,Placer County,502462
97497,24588,93962,Zip,CA,CA,Salinas,Salinas,Monterey County,634702
98646,24682,96127,Zip,CA,CA,Janesville,Susanville,Lassen County,228683
98286,24682,95565,Zip,CA,CA,Scotia,Eureka-Arcata-Fortuna,Humboldt County,249140
98284,24699,95563,Zip,CA,CA,Salyer,,Trinity County,342390
97407,24750,93668,Zip,CA,CA,Tranquillity,Fresno,Fresno County,206560
97878,24770,94938,Zip,CA,CA,Lagunitas,San Francisco-Oakland-Hayward,Marin County,920071
98078,24784,95253,Zip,CA,CA,Lodi,Stockton-Lodi,San Joaquin County,258248
98245,24784,95497,Zip,CA,CA,The Sea Ranch,Santa Rosa,Sonoma County,913526
97166,24798,93227,Zip,CA,CA,Visalia,Visalia-Porterville,Tulare County,182100
98348,24798,95656,Zip,CA,CA,Plymouth,,Amador County,356128
98618,24830,96096,Zip,CA,CA,Whitmore,Redding,Shasta County,315607
98079,24830,95254,Zip,CA,CA,Valley Springs,,Calaveras County,420008
97797,24849,94592,Zip,CA,CA,Vallejo,Vallejo-Fairfield,Solano County,636832
96552,24849,91917,Zip,CA,CA,Dulzura,San Diego-Carlsbad,San Diego County,495719
98088,24870,95303,Zip,CA,CA,Ballico,Merced,Merced County,410749
98639,24888,96120,Zip,CA,CA,Kirkwood,,Alpine County,411960
97405,24967,93666,Zip,CA,CA,Dinuba,Visalia-Porterville,Tulare County,168340
97947,24989,95043,Zip,CA,CA,Paicines,San Jose-Sunnyvale-Santa Clara,San Benito County,590017
97410,24989,93673,Zip,CA,CA,Kingsburg,Fresno,Fresno County,173894
98587,25025,96058,Zip,CA,CA,Macdoel,,Siskiyou County,77102
98495,25071,95943,Zip,CA,CA,Glenn,,Glenn County,476990
98076,25120,95251,Zip,CA,CA,Vallecito,,Calaveras County,238764
98272,25155,95549,Zip,CA,CA,Kneeland,Eureka-Arcata-Fortuna,Humboldt County,536827
96329,25315,91210,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,1032464
96851,25315,92385,Zip,CA,CA,Lake Arrowhead,Riverside-San Bernardino-Ontario,San Bernardino County,382868
98060,25332,95230,Zip,CA,CA,Farmington,Stockton-Lodi,San Joaquin County,591532
96557,25421,91934,Zip,CA,CA,Jacumba,San Diego-Carlsbad,San Diego County,224317
97145,25441,93201,Zip,CA,CA,Alpaugh,Visalia-Porterville,Tulare County,159589
96827,25500,92347,Zip,CA,CA,Hinkley,Riverside-San Bernardino-Ontario,San Bernardino County,86860
98529,25524,95979,Zip,CA,CA,Stonyford,,Colusa County,158205
96763,25540,92258,Zip,CA,CA,Desert Hot Springs,Riverside-San Bernardino-Ontario,Riverside County,182418
98588,25540,96059,Zip,CA,CA,Manton,Red Bluff,Tehama County,261703
97969,25555,95075,Zip,CA,CA,Hollister,San Jose-Sunnyvale-Santa Clara,San Benito County,1007121
97355,25555,93608,Zip,CA,CA,Cantua Creek,Fresno,Fresno County,151400
98625,25574,96106,Zip,CA,CA,Clio,,Plumas County,505984
96848,25611,92378,Zip,CA,CA,Lake Arrowhead,Riverside-San Bernardino-Ontario,San Bernardino County,230860
97773,25655,94567,Zip,CA,CA,Pope Valley,Napa,Napa County,348733
98101,25688,95317,Zip,CA,CA,El Nido,Merced,Merced County,389083
97945,25722,95041,Zip,CA,CA,Felton,Santa Cruz-Watsonville,Santa Cruz County,716052
97486,25722,93932,Zip,CA,CA,Lockwood,Salinas,Monterey County,650533
96790,25793,92305,Zip,CA,CA,Angelus Oaks,Riverside-San Bernardino-Ontario,San Bernardino County,259857
97315,25816,93531,Zip,CA,CA,Keene,Bakersfield,Kern County,439131
97884,25877,94946,Zip,CA,CA,Nicasio,San Francisco-Oakland-Hayward,Marin County,1675250
98476,25916,95922,Zip,CA,CA,Camptonville,Yuba City,Yuba County,251014
97157,25929,93218,Zip,CA,CA,Ducor,Visalia-Porterville,Tulare County,184096
98054,25929,95224,Zip,CA,CA,Murphys,,Calaveras County,308954
98256,25955,95526,Zip,CA,CA,Bridgeville,Eureka-Arcata-Fortuna,Humboldt County,349869
98578,25955,96048,Zip,CA,CA,Junction City,,Trinity County,328658
97866,25955,94922,Zip,CA,CA,Occidental,Santa Rosa,Sonoma County,1006951
98073,26011,95248,Zip,CA,CA,Mokelumne Hill,,Calaveras County,299571
98117,26065,95335,Zip,CA,CA,Long Barn,Sonora,Tuolumne County,232090
97187,26065,93255,Zip,CA,CA,Onyx,Bakersfield,Kern County,159704
98388,26170,95697,Zip,CA,CA,Yolo,Sacramento--Roseville--Arden-Arcade,Yolo County,351673
98606,26253,96084,Zip,CA,CA,Round Mountain,Redding,Shasta County,242179
98533,26253,95983,Zip,CA,CA,Taylorsville,,Plumas County,225899
97897,26295,94963,Zip,CA,CA,San Geronimo,San Francisco-Oakland-Hayward,Marin County,1126643
98210,26351,95450,Zip,CA,CA,Jenner,Santa Rosa,Sonoma County,635966
96227,26351,90743,Zip,CA,CA,Seal Beach,Los Angeles-Long Beach-Anaheim,Orange County,1507634
97367,26394,93621,Zip,CA,CA,Dunlap,Fresno,Fresno County,239266
97280,26457,93452,Zip,CA,CA,San Simeon,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,689762
98188,26457,95424,Zip,CA,CA,Clearlake,Clearlake,Lake County,247997
98611,26536,96089,Zip,CA,CA,Shasta Lake,Redding,Shasta County,239212
98439,26554,95830,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,790672
98218,26595,95459,Zip,CA,CA,Manchester,Ukiah,Mendocino County,540121
96810,26622,92327,Zip,CA,CA,Daggett,Riverside-San Bernardino-Ontario,San Bernardino County,74482
98544,26643,96006,Zip,CA,CA,Adin,,Modoc County,134840
98320,26659,95625,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County,414749
96805,26739,92322,Zip,CA,CA,Crestline,Riverside-San Bernardino-Ontario,San Bernardino County,219159
98279,26761,95556,Zip,CA,CA,Orleans,Eureka-Arcata-Fortuna,Humboldt County,160606
97898,26826,94964,Zip,CA,CA,San Quentin,San Francisco-Oakland-Hayward,Marin County,1045713
96822,26915,92341,Zip,CA,CA,Green Valley Lake,Riverside-San Bernardino-Ontario,San Bernardino County,216362
98257,26959,95527,Zip,CA,CA,Burnt Ranch,,Trinity County,339869
98230,26959,95471,Zip,CA,CA,Guerneville,Santa Rosa,Sonoma County,357835
98081,26983,95257,Zip,CA,CA,Wilseyville,,Calaveras County,236155
98547,27039,96009,Zip,CA,CA,Bieber,Susanville,Lassen County,147545
98102,27056,95318,Zip,CA,CA,El Portal,,Mariposa County,313974
97395,27056,93652,Zip,CA,CA,Raisin City,Fresno,Fresno County,192550
98593,27080,96065,Zip,CA,CA,Montgomery Creek,Redding,Shasta County,214949
98488,27080,95936,Zip,CA,CA,Downieville,,Sierra County,241986
98275,27181,95552,Zip,CA,CA,Mad River,,Trinity County,323583
98493,27250,95941,Zip,CA,CA,Forbestown,Chico,Butte County,211323
98580,27250,96050,Zip,CA,CA,Klamath River,,Siskiyou County,200810
98293,27295,95585,Zip,CA,CA,Leggett,Ukiah,Mendocino County,299484
97321,27342,93541,Zip,CA,CA,Lee Vining,,Mono County,316609
98624,27365,96105,Zip,CA,CA,Chilcoot,,Plumas County,233115
98196,27395,95432,Zip,CA,CA,Elk,Ukiah,Mendocino County,719959
98507,27522,95956,Zip,CA,CA,Meadow Valley,,Plumas County,238942
96500,27522,91759,Zip,CA,CA,Lytle Creek,Riverside-San Bernardino-Ontario,San Bernardino County,498525
97902,27556,94971,Zip,CA,CA,Tomales,San Francisco-Oakland-Hayward,Marin County,879625
96793,27582,92309,Zip,CA,CA,Baker,Riverside-San Bernardino-Ontario,San Bernardino County,91937
98277,27582,95554,Zip,CA,CA,Myers Flat,Eureka-Arcata-Fortuna,Humboldt County,325845
98644,27627,96125,Zip,CA,CA,Sierra City,,Sierra County,240642
98647,27653,96128,Zip,CA,CA,Standish,Susanville,Lassen County,227787
97178,27695,93244,Zip,CA,CA,Lemon Cove,Visalia-Porterville,Tulare County,237549
98280,27695,95558,Zip,CA,CA,Ferndale,Eureka-Arcata-Fortuna,Humboldt County,430268
98520,27695,95970,Zip,CA,CA,Colusa,,Colusa County,248651
98396,27695,95714,Zip,CA,CA,Dutch Flat,Sacramento--Roseville--Arden-Arcade,Placer County,316418
97384,27783,93641,Zip,CA,CA,Miramonte,Fresno,Fresno County,198037
98614,27891,96092,Zip,CA,CA,Chico,Chico,Butte County,241783
98567,27935,96033,Zip,CA,CA,French Gulch,Redding,Shasta County,211705
97278,27935,93450,Zip,CA,CA,San Ardo,Salinas,Monterey County,279186
98263,27956,95537,Zip,CA,CA,Fields Landing,Eureka-Arcata-Fortuna,Humboldt County,275167
98612,28012,96090,Zip,CA,CA,Tehama,Red Bluff,Tehama County,157065
98601,28037,96075,Zip,CA,CA,Paynes Creek,Red Bluff,Tehama County,126983
96616,28097,92060,Zip,CA,CA,Palomar Mountain,San Diego-Carlsbad,San Diego County,304514
98345,28187,95653,Zip,CA,CA,Esparto,Sacramento--Roseville--Arden-Arcade,Yolo County,319837
97903,28215,94972,Zip,CA,CA,Sebastopol,Santa Rosa,Sonoma County,996921
98198,28238,95435,Zip,CA,CA,Lakeport,Clearlake,Lake County,341621
98090,28279,95305,Zip,CA,CA,Big Oak Flat,Sonora,Tuolumne County,182362
96746,28297,92239,Zip,CA,CA,Desert Center,Riverside-San Bernardino-Ontario,Riverside County,190434
98553,28342,96016,Zip,CA,CA,Cassel,Redding,Shasta County,223105
98183,28364,95419,Zip,CA,CA,Occidental,Santa Rosa,Sonoma County,391244
98570,28394,96037,Zip,CA,CA,Etna,,Siskiyou County,218058
98640,28394,96121,Zip,CA,CA,Milford,Susanville,Lassen County,231274
98063,28394,95233,Zip,CA,CA,Murphys,,Calaveras County,297163
98484,28394,95930,Zip,CA,CA,Clipper Mills,Chico,Butte County,205952
98366,28423,95675,Zip,CA,CA,River Pines,,Amador County,150866
98285,28454,95564,Zip,CA,CA,Samoa,Eureka-Arcata-Fortuna,Humboldt County,265758
98643,28486,96124,Zip,CA,CA,Calpine,,Sierra County,249127
97873,28512,94929,Zip,CA,CA,Dillon Beach,San Francisco-Oakland-Hayward,Marin County,924739
97484,28571,93928,Zip,CA,CA,King City,Salinas,Monterey County,637758
98468,28677,95913,Zip,CA,CA,Willows,,Glenn County,276333
98062,28784,95232,Zip,CA,CA,Glencoe,,Calaveras County,273369
98008,28821,95140,Zip,CA,CA,East Foothills,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1501424
97388,29056,93645,Zip,CA,CA,O Neals,Madera,Madera County,340162
98204,29111,95443,Zip,CA,CA,Lucerne,Clearlake,Lake County,235268
97724,29138,94516,Zip,CA,CA,Canyon,San Francisco-Oakland-Hayward,Contra Costa County,858102
98297,29138,95601,Zip,CA,CA,Amador City,,Amador County,372898
98552,29138,96015,Zip,CA,CA,Canby,,Modoc County,125991
96620,29138,92066,Zip,CA,CA,Ranchita,San Diego-Carlsbad,San Diego County,305825
98608,29167,96086,Zip,CA,CA,Seiad Valley,,Siskiyou County,203894
98367,29167,95676,Zip,CA,CA,Robbins,Yuba City,Sutter County,285172
98332,29203,95637,Zip,CA,CA,Guinda,Sacramento--Roseville--Arden-Arcade,Yolo County,384980
98583,29228,96054,Zip,CA,CA,Lookout,,Modoc County,169741
98636,29261,96117,Zip,CA,CA,Litchfield,Susanville,Lassen County,211683
98576,29401,96046,Zip,CA,CA,Hyampom,,Trinity County,303751
98334,29401,95639,Zip,CA,CA,Clarksburg,Sacramento--Roseville--Arden-Arcade,Yolo County,341974
97408,29401,93669,Zip,CA,CA,North Fork,Madera,Madera County,285952
97327,29472,93549,Zip,CA,CA,Olancha,,Inyo County,237340
98524,29500,95974,Zip,CA,CA,Richvale,Chico,Butte County,315496
98244,29532,95494,Zip,CA,CA,Yorkville,Ukiah,Mendocino County,544760
98398,29653,95717,Zip,CA,CA,Gold Run,Sacramento--Roseville--Arden-Arcade,Placer County,354683
98528,29685,95978,Zip,CA,CA,Stirling City,Chico,Butte County,157419
98194,29685,95430,Zip,CA,CA,Duncans Mills,Santa Rosa,Sonoma County,562299
98249,29726,95511,Zip,CA,CA,Alderpoint,Eureka-Arcata-Fortuna,Humboldt County,359324
97165,29762,93226,Zip,CA,CA,Glennville,Bakersfield,Kern County,188694
98486,29849,95934,Zip,CA,CA,Greenville,,Plumas County,196727
98645,29908,96126,Zip,CA,CA,Sierraville,,Sierra County,300984
99380,29964,97635,Zip,CA,CA,New Pine Creek,,Modoc County,95051
98184,29964,95420,Zip,CA,CA,Caspar,Ukiah,Mendocino County,714900
98096,30012,95312,Zip,CA,CA,Winton,Merced,Merced County,235618
98302,30012,95606,Zip,CA,CA,Brooks,Sacramento--Roseville--Arden-Arcade,Yolo County,426339
98568,30012,96034,Zip,CA,CA,Gazelle,,Siskiyou County,252100
98475,30222,95920,Zip,CA,CA,Butte City,,Glenn County,213772
97374,30250,93628,Zip,CA,CA,Hume,Fresno,Fresno County,247758
98303,30304,95607,Zip,CA,CA,Capay,Sacramento--Roseville--Arden-Arcade,Yolo County,389252
98289,30341,95569,Zip,CA,CA,Redcrest,Eureka-Arcata-Fortuna,Humboldt County,331190
97544,30373,94074,Zip,CA,CA,San Gregorio,San Francisco-Oakland-Hayward,San Mateo County,1645718
98602,30373,96076,Zip,CA,CA,Hayfork,,Trinity County,228448
98479,30373,95925,Zip,CA,CA,Forbestown,Chico,Butte County,208786
98573,30445,96040,Zip,CA,CA,Hat Creek,Redding,Shasta County,233431
98093,30504,95309,Zip,CA,CA,Jamestown,Sonora,Tuolumne County,261673
98178,30504,95412,Zip,CA,CA,Annapolis,Santa Rosa,Sonoma County,598133
98291,30504,95571,Zip,CA,CA,Myers Flat,Eureka-Arcata-Fortuna,Humboldt County,257651
98288,30545,95568,Zip,CA,CA,Somes Bar,,Siskiyou County,175159
98296,30545,95595,Zip,CA,CA,Zenia,,Trinity County,409100
98446,30589,95837,Zip,CA,CA,Nicolaus,Yuba City,Sutter County,784013
98551,30617,96014,Zip,CA,CA,Callahan,,Siskiyou County,221067
98491,30617,95939,Zip,CA,CA,Elk Creek,,Glenn County,208771
98502,30679,95950,Zip,CA,CA,Grimes,,Colusa County,191305
97775,30742,94569,Zip,CA,CA,Port Costa,San Francisco-Oakland-Hayward,Contra Costa County,500434
97345,30779,93592,Zip,CA,CA,Homewood Canyon-Valley Wells,,Inyo County,76808
98281,30807,95559,Zip,CA,CA,Myers Flat,Eureka-Arcata-Fortuna,Humboldt County,298198
98240,30835,95488,Zip,CA,CA,Westport,Ukiah,Mendocino County,439569
98389,30868,95698,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,404027
